사고번호,사고일시,요일,시군구,사고내용,사망자수,중상자수,경상자수,부상신고자수,사고유형,법규위반,노면상태,기상상태,도로형태,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,,
2.0221E+15,2022년 10월 13일 10시,목요일,경기도 성남시 수정구 산성동,경상사고,0,0,12,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,57세,상해없음,승합,남,58세,경상,,
2.0221E+15,2022년 10월 13일 10시,목요일,경상북도 칠곡군 지천면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,남,38세,중상,,
2.0221E+15,2022년 10월 13일 16시,목요일,경상남도 양산시 하북면,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,67세,상해없음,승용,여,42세,경상,,
2.0221E+15,2022년 10월 14일 04시,금요일,경상북도 김천시 삼락동,사망사고,1,1,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,62세,사망,화물,여,49세,경상,,
2.0221E+15,2022년 10월 14일 18시,금요일,경상남도 양산시 산막동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,단일로 - 기타,특수,남,57세,상해없음,승용,남,36세,경상,,
2.0221E+15,2022년 10월 15일 04시,토요일,충청남도 천안시 동남구 병천면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,남,55세,경상,,
2.0221E+15,2022년 10월 15일 11시,토요일,경기도 용인시 처인구 남사읍,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,66세,상해없음,승용,남,21세,경상,,
2.0221E+15,2022년 10월 15일 17시,토요일,충청남도 천안시 동남구 신부동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,73세,상해없음,승용,남,51세,경상,,
2.0221E+15,2022년 10월 17일 08시,월요일,충청남도 천안시 동남구 목천읍,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,53세,상해없음,승용,여,55세,경상,,
2.0221E+15,2022년 10월 18일 07시,화요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,51세,상해없음,승용,여,38세,경상,,
2.0221E+15,2022년 10월 18일 07시,화요일,충청북도 청주시 서원구 남이면,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,여,39세,중상,,
2.0221E+15,2022년 10월 18일 13시,화요일,경상북도 김천시 봉산면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,상해없음,화물,남,60세,경상,,
2.0221E+15,2022년 10월 18일 14시,화요일,경기도 성남시 수정구 금토동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,승합,남,63세,상해없음,화물,남,33세,경상,,
2.0221E+15,2022년 10월 18일 20시,화요일,부산광역시 금정구 노포동,경상사고,0,0,1,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,남,69세,부상신고,,
2.0221E+15,2022년 10월 19일 00시,수요일,충청북도 청주시 서원구 남이면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,24세,상해없음,승용,남,59세,경상,,
2.0221E+15,2022년 10월 19일 00시,수요일,경상북도 김천시 삼락동,중상사고,0,1,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,62세,상해없음,화물,남,62세,중상,,
2.0221E+15,2022년 10월 19일 11시,수요일,경상북도 칠곡군 석적읍,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,31세,상해없음,승용,남,28세,경상,,
2.0221E+15,2022년 10월 19일 12시,수요일,서울특별시 서초구 원지동,중상사고,0,6,25,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,47세,상해없음,승합,남,28세,경상,,1
2.0221E+15,2022년 10월 19일 19시,수요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,주차장 - 주차장,승용,남,67세,상해없음,승용,여,31세,경상,,1
2.0221E+15,2022년 10월 20일 08시,목요일,대전광역시 대덕구 비래동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,45세,상해없음,승용,여,39세,경상,,
2.0221E+15,2022년 10월 20일 09시,목요일,경기도 성남시 분당구 삼평동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,58세,부상신고,승용,여,36세,경상,,
2.0221E+15,2022년 10월 20일 14시,목요일,경기도 성남시 분당구 판교동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,40세,상해없음,승용,여,40세,경상,,
2.0221E+15,2022년 10월 20일 17시,목요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,50세,상해없음,승용,여,28세,경상,,
2.0221E+15,2022년 10월 20일 19시,목요일,경기도 용인시 기흥구 고매동,중상사고,0,1,2,1,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,61세,상해없음,승합,남,50세,경상,,
2.0221E+15,2022년 10월 21일 08시,금요일,경상남도 양산시 산막동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,특수,남,72세,상해없음,승용,남,30세,경상,,
2.0221E+15,2022년 10월 21일 08시,금요일,경기도 성남시 분당구 판교동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승합,남,55세,상해없음,승용,남,46세,경상,,
2.0221E+15,2022년 10월 22일 04시,토요일,경기도 성남시 분당구 금곡동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,30세,기타불명,승용,남,45세,경상,,
2.0221E+15,2022년 10월 22일 10시,토요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,3,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,59세,상해없음,승용,남,43세,경상,,
2.0221E+15,2022년 10월 22일 13시,토요일,경기도 성남시 분당구 판교동,경상사고,0,0,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,51세,상해없음,승용,남,38세,경상,,
2.0221E+15,2022년 10월 23일 17시,일요일,경기도 용인시 기흥구 공세동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,37세,상해없음,승용,남,32세,경상,,
2.0221E+15,2022년 10월 23일 17시,일요일,대구광역시 북구 금호동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,여,50세,경상,,
2.0221E+15,2022년 10월 23일 18시,일요일,서울특별시 서초구 서초동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,43세,상해없음,승용,남,35세,경상,,1
2.0221E+15,2022년 10월 23일 19시,일요일,경기도 용인시 기흥구 공세동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,26세,상해없음,승용,남,38세,경상,,
2.0221E+15,2022년 10월 24일 03시,월요일,경상북도 구미시 도량동,중상사고,0,2,0,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,25세,중상,특수,남,62세,상해없음,,
2.0221E+15,2022년 10월 24일 08시,월요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승용,남,24세,경상,,
2.0221E+15,2022년 10월 24일 08시,월요일,경기도 오산시 고현동,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,상해없음,승용,남,57세,경상,,
2.0221E+15,2022년 10월 24일 08시,월요일,경상북도 칠곡군 지천면,중상사고,0,3,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,51세,상해없음,화물,남,61세,중상,,
2.0221E+15,2022년 10월 24일 11시,월요일,경기도 오산시 부산동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,42세,상해없음,승용,남,30세,경상,,
2.0221E+15,2022년 10월 24일 12시,월요일,충청북도 영동군 용산면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 지하차도(도로)내,화물,남,44세,상해없음,승용,남,36세,경상,,
2.0221E+15,2022년 10월 24일 15시,월요일,충청남도 천안시 서북구 입장면,중상사고,0,1,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,32세,상해없음,승용,남,34세,중상,,
2.0221E+15,2022년 10월 24일 16시,월요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,35세,상해없음,승용,남,41세,경상,,
2.0221E+15,2022년 10월 25일 12시,화요일,경상북도 영천시 북안면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,66세,경상,화물,남,50세,상해없음,,
2.0221E+15,2022년 10월 25일 14시,화요일,경상남도 양산시 상북면,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,32세,상해없음,승합,남,63세,상해없음,,
2.0221E+15,2022년 10월 26일 01시,수요일,대전광역시 대덕구 덕암동,사망사고,1,0,0,0,차대차 - 후진중충돌,기타,건조,맑음,단일로 - 기타,특수,남,60세,상해없음,특수,남,58세,사망,,
2.0221E+15,2022년 10월 26일 01시,수요일,충청남도 천안시 서북구 입장면,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,31세,상해없음,승용,남,35세,중상,,
2.0221E+15,2022년 10월 26일 02시,수요일,대전광역시 대덕구 비래동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,58세,상해없음,승용,남,54세,경상,,
2.0221E+15,2022년 10월 26일 13시,수요일,경기도 화성시 송동,사망사고,1,0,0,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,59세,상해없음,특수,남,53세,사망,,
2.0221E+15,2022년 10월 27일 09시,목요일,경기도 성남시 분당구 백현동,중상사고,0,1,0,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,승용,남,60세,부상신고,,
2.0221E+15,2022년 10월 27일 14시,목요일,경상남도 양산시 동면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,47세,상해없음,화물,남,64세,경상,,
2.0221E+15,2022년 10월 27일 16시,목요일,경상북도 칠곡군 지천면,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,44세,상해없음,승용,남,55세,경상,,
2.0221E+15,2022년 10월 28일 20시,금요일,경기도 용인시 처인구 양지면,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,75세,상해없음,승용,여,29세,경상,,
2.0221E+15,2022년 10월 29일 04시,토요일,경상북도 경주시 서면,부상신고사고,0,0,0,1,차량단독 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,27세,부상신고,,,,,,
2.0221E+15,2022년 10월 29일 11시,토요일,경기도 성남시 분당구 삼평동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,64세,상해없음,승용,남,40세,경상,,
2.0221E+15,2022년 10월 30일 13시,일요일,울산광역시 울주군 삼남읍,경상사고,0,0,1,1,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,31세,상해없음,승용,남,58세,경상,,
2.0221E+15,2022년 10월 30일 13시,일요일,충청북도 영동군 용산면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,30세,상해없음,승용,남,44세,경상,,
2.0221E+15,2022년 10월 30일 22시,일요일,충청북도 청주시 서원구 현도면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,31세,상해없음,승용,여,58세,경상,,
2.0221E+15,2022년 10월 31일 10시,월요일,경기도 용인시 기흥구 공세동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,42세,상해없음,,
2.0221E+15,2022년 10월 31일 11시,월요일,경기도 용인시 기흥구 신갈동,중상사고,0,1,2,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 지하차도(도로)내,승용,남,69세,상해없음,화물,남,64세,중상,,
2.0221E+15,2022년 10월 31일 14시,월요일,충청남도 천안시 동남구 안서동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,34세,상해없음,승용,남,27세,경상,,
2.02211E+15,2022년 11월 1일 14시,화요일,경기도 성남시 분당구 삼평동,경상사고,0,0,5,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,40세,상해없음,승용,여,31세,경상,,
2.02211E+15,2022년 11월 2일 14시,수요일,대구광역시 동구 도동,부상신고사고,0,0,0,2,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,28세,부상신고,승용,남,53세,부상신고,,
2.02211E+15,2022년 11월 2일 21시,수요일,충청북도 옥천군 동이면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,58세,상해없음,화물,남,43세,경상,,
2.02211E+15,2022년 11월 2일 22시,수요일,충청남도 천안시 서북구 입장면,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,63세,기타불명,승용,남,39세,경상,,
2.02211E+15,2022년 11월 3일 00시,목요일,경기도 용인시 기흥구 보라동,중상사고,0,1,4,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,특수,남,59세,상해없음,승합,남,46세,경상,,
2.02211E+15,2022년 11월 3일 22시,목요일,대전광역시 동구 비룡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,23세,상해없음,화물,남,59세,경상,,
2.02211E+15,2022년 11월 4일 09시,금요일,경기도 용인시 기흥구 상갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승합,남,62세,상해없음,승용,여,47세,경상,,
2.02211E+15,2022년 11월 4일 15시,금요일,충청북도 청주시 서원구 남이면,경상사고,0,0,5,0,차대차 - 측면충돌,신호위반,건조,맑음,단일로 - 기타,화물,남,57세,상해없음,승용,여,28세,경상,,
2.02211E+15,2022년 11월 4일 18시,금요일,대구광역시 북구 팔달동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,49세,상해없음,승용,남,33세,경상,,
2.02211E+15,2022년 11월 4일 20시,금요일,경기도 안성시 원곡면,경상사고,0,0,2,0,차대차 - 기타,차로위반,건조,맑음,기타 - 기타,화물,남,45세,기타불명,승합,남,40세,경상,,
2.02211E+15,2022년 11월 5일 04시,토요일,경기도 성남시 분당구 궁내동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,23세,상해없음,승용,남,47세,경상,,
2.02211E+15,2022년 11월 5일 09시,토요일,경기도 성남시 분당구 금곡동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,기타불명,기타불명,미분류,기타불명,승용,남,31세,상해없음,,
2.02211E+15,2022년 11월 5일 09시,토요일,경기도 평택시 진위면,중상사고,0,4,23,1,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,39세,상해없음,승용,남,51세,중상,,
2.02211E+15,2022년 11월 5일 19시,토요일,울산광역시 울주군 두서면,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,39세,상해없음,승용,남,70세,경상,,
2.02211E+15,2022년 11월 5일 20시,토요일,경기도 안성시 공도읍,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,41세,상해없음,승용,남,45세,경상,,
2.02211E+15,2022년 11월 8일 18시,화요일,충청북도 청주시 서원구 남이면,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,48세,상해없음,화물,남,44세,경상,,
2.02211E+15,2022년 11월 8일 19시,화요일,충청남도 천안시 동남구 신부동,경상사고,0,0,1,0,차대차 - 측면충돌,차로위반,건조,맑음,기타 - 기타,승용,남,64세,상해없음,승용,남,34세,경상,,
2.02211E+15,2022년 11월 10일 11시,목요일,울산광역시 울주군 언양읍,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,61세,상해없음,승용,남,68세,경상,,
2.02211E+15,2022년 11월 10일 12시,목요일,경상남도 양산시 상북면,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,67세,상해없음,화물,남,53세,경상,,
2.02211E+15,2022년 11월 10일 19시,목요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,56세,상해없음,승용,남,52세,경상,,
2.02211E+15,2022년 11월 11일 20시,금요일,경기도 오산시 원동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승합,남,39세,상해없음,승합,남,40세,경상,,
2.02211E+15,2022년 11월 12일 09시,토요일,충청남도 천안시 동남구 성남면,경상사고,0,0,4,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,특수,남,26세,경상,,
2.02211E+15,2022년 11월 12일 11시,토요일,충청남도 천안시 동남구 안서동,경상사고,0,0,3,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,63세,상해없음,승용,남,31세,경상,,
2.02211E+15,2022년 11월 12일 14시,토요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,8,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,57세,상해없음,승합,남,62세,경상,,
2.02211E+15,2022년 11월 12일 16시,토요일,경기도 성남시 분당구 궁내동,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,기타 - 기타,승용,남,62세,상해없음,승용,남,38세,경상,,
2.02211E+15,2022년 11월 12일 19시,토요일,경기도 안성시 공도읍,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,76세,상해없음,승용,남,54세,중상,,
2.02211E+15,2022년 11월 13일 15시,일요일,대구광역시 북구 팔달동,중상사고,0,1,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,여,59세,중상,,
2.02211E+15,2022년 11월 13일 16시,일요일,경기도 이천시 마장면,중상사고,0,1,2,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,55세,상해없음,승용,남,22세,중상,,
2.02211E+15,2022년 11월 13일 16시,일요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,남,66세,기타불명,승합,남,52세,경상,,
2.02211E+15,2022년 11월 14일 08시,월요일,경기도 성남시 분당구 판교동,경상사고,0,0,1,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,33세,부상신고,승용,남,44세,경상,,
2.02211E+15,2022년 11월 14일 14시,월요일,경기도 오산시 부산동,부상신고사고,0,0,0,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,31세,기타불명,승용,여,58세,부상신고,,
2.02211E+15,2022년 11월 15일 20시,화요일,경기도 성남시 분당구 삼평동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,특수,남,57세,경상,승용,남,28세,중상,,
2.02211E+15,2022년 11월 16일 17시,수요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,여,73세,상해없음,승용,남,63세,상해없음,,1
2.02211E+15,2022년 11월 16일 18시,수요일,경상북도 경주시 율동,중상사고,0,1,0,0,차대차 - 기타,안전운전불이행,건조,맑음,기타 - 기타,화물,남,58세,상해없음,승용,남,50세,중상,,
2.02211E+15,2022년 11월 16일 21시,수요일,경기도 평택시 월곡동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,46세,상해없음,승용,남,28세,경상,,
2.02211E+15,2022년 11월 17일 12시,목요일,대전광역시 대덕구 송촌동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,기타 - 기타,승용,여,62세,상해없음,승용,남,44세,경상,,
2.02211E+15,2022년 11월 17일 17시,목요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,68세,상해없음,승용,남,25세,경상,,1
2.02211E+15,2022년 11월 17일 17시,목요일,경기도 안성시 원곡면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,남,30세,경상,,
2.02211E+15,2022년 11월 17일 18시,목요일,충청북도 청주시 흥덕구 옥산면,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,54세,상해없음,승용,여,50세,경상,,
2.02211E+15,2022년 11월 18일 14시,금요일,경기도 오산시 원동,경상사고,0,0,1,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,화물,남,48세,경상,,
2.02211E+15,2022년 11월 19일 00시,토요일,경기도 성남시 분당구 삼평동,부상신고사고,0,0,0,1,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,특수,남,23세,상해없음,승용,여,23세,부상신고,,
2.02211E+15,2022년 11월 19일 03시,토요일,경상북도 영천시 북안면,경상사고,0,0,2,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,화물,남,53세,상해없음,승용,여,49세,경상,,
2.02211E+15,2022년 11월 19일 14시,토요일,경상남도 양산시 상북면,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,33세,상해없음,승용,여,61세,경상,,
2.02211E+15,2022년 11월 19일 15시,토요일,경기도 성남시 분당구 궁내동,중상사고,0,1,0,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,75세,상해없음,승용,여,27세,중상,,
2.02211E+15,2022년 11월 19일 15시,토요일,서울특별시 서초구 원지동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,29세,상해없음,승용,여,34세,경상,,1
2.02211E+15,2022년 11월 20일 15시,일요일,서울특별시 서초구 원지동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,55세,상해없음,승용,남,40세,경상,,1
2.02211E+15,2022년 11월 20일 15시,일요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,2,0,차대차 - 기타,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,39세,상해없음,승용,남,39세,경상,,
2.02211E+15,2022년 11월 20일 18시,일요일,충청북도 청주시 서원구 현도면,경상사고,0,0,2,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,남,28세,경상,,
2.02211E+15,2022년 11월 20일 19시,일요일,경기도 성남시 분당구 궁내동,경상사고,0,0,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,48세,상해없음,승용,남,42세,경상,,
2.02211E+15,2022년 11월 20일 20시,일요일,충청남도 천안시 서북구 성거읍,사망사고,1,4,12,0,차대차 - 추돌,안전운전불이행,건조,맑음,기타 - 기타,승합,남,58세,사망,승용,남,37세,경상,,
2.02211E+15,2022년 11월 20일 20시,일요일,대구광역시 북구 서변동,경상사고,0,0,2,2,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,승용,여,39세,경상,,
2.02211E+15,2022년 11월 22일 07시,화요일,경기도 평택시 월곡동,중상사고,0,1,1,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,48세,상해없음,승용,남,54세,중상,,
2.02211E+15,2022년 11월 23일 14시,수요일,경기도 오산시 부산동,사망사고,1,0,1,1,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,여,45세,사망,,
2.02211E+15,2022년 11월 23일 16시,수요일,부산광역시 금정구 두구동,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,76세,상해없음,승용,남,43세,경상,,
2.02211E+15,2022년 11월 24일 12시,목요일,경기도 용인시 수지구 풍덕천동,경상사고,0,0,1,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,66세,상해없음,화물,남,32세,경상,,
2.02211E+15,2022년 11월 25일 07시,금요일,경기도 성남시 분당구 궁내동,경상사고,0,0,1,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,41세,상해없음,승용,여,31세,경상,,
2.02211E+15,2022년 11월 25일 08시,금요일,경상남도 양산시 동면,경상사고,0,0,1,0,차대차 - 추돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,남,57세,상해없음,화물,남,57세,경상,,
2.02211E+15,2022년 11월 25일 16시,금요일,경상남도 양산시 동면,경상사고,0,0,2,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,29세,상해없음,승용,남,47세,경상,,
2.02211E+15,2022년 11월 25일 18시,금요일,대구광역시 동구 금강동,경상사고,0,0,3,0,차대차 - 추돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,65세,상해없음,승용,남,25세,경상,,
2.02211E+15,2022년 11월 25일 19시,금요일,경기도 오산시 원동,경상사고,0,0,2,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,승합,남,59세,상해없음,화물,남,48세,상해없음,,
2.02211E+15,2022년 11월 26일 13시,토요일,경상남도 양산시 상북면,경상사고,0,0,5,0,차대차 - 측면충돌,안전거리미확보,건조,맑음,단일로 - 기타,승용,남,34세,상해없음,승용,여,29세,경상,,
2.02211E+15,2022년 11월 26일 18시,토요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,1,0,차대차 - 측면충돌,안전운전불이행,건조,맑음,단일로 - 기타,승용,여,46세,상해없음,승용,여,52세,경상,,
2.02211E+15,2022년 11월 26일 20시,토요일,경기도 용인시 기흥구 신갈동,경상사고,0,0,3,0,차대차 - 기타,안전거리미확보,건조,맑음,단일로 - 기타,화물,남,44세,상해없음,승용,남,74세,경상,,
