"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","의료기관종별명","의료인수","입원실수","병상수","총면적","진료과목내용","진료과목내용명","지정취소일자","완화의료지정형태","완화의료담당부서명","구급차특수","구급차일반","총인원","구조사수","허가병상수","최초지정일자"
"3160000","PHMA220143160034021200002","2014-06-12","","01","영업/정상","13","영업중","","","","","02-3666-1122","2295","","","서울특별시 구로구 중앙로 91, 본소클리닉스 (고척동)","08228","목동현대요양병원","2024-01-17 14:47:51","U","2023-11-30 23:09:00.0","요양병원(일반요양병원)","187589.446384647","444825.082812753","","","","","","","","","","","","","","","",""
"3220000","PHMA219903220033021200001","1990-10-22","","01","영업/정상","13","영업중","","","","","02-3468-3000","29844.99","","서울특별시 강남구 역삼동 650-9 강남차병원","서울특별시 강남구 논현로 566, 강남차병원(역삼동650-9, 606-4, 605외2필지(지하7층~지하1층, 지상2층~7층)) (역삼동)","06135","차의과학대학교 강남차병원","2023-11-07 09:29:49","U","2022-11-01 00:09:00.0","종합병원","202979.308817323","444965.788565979","","","","","","","","","","","","","","","",""
"3240000","PHMA219833240033021200002","1983-11-16","","01","영업/정상","13","영업중","","","","","02-2225-1111","131353.8","","","서울특별시 강동구 진황도로61길 53 (둔촌동)","05368","한국보훈복지의료공단 중앙보훈병원","2023-12-18 19:32:22","U","2022-11-01 22:00:00.0","종합병원","212987.201084796","447504.948775288","","","","","","","","","","","","","","","",""
"3160000","PHMA220123160034021200002","2012-07-09","","01","영업/정상","13","영업중","","","","","02-2682-2100","2595.54","","","서울특별시 구로구 서해안로 2296, 삼성미래여성병원 (오류동)","08342","삼성미래여성병원","2024-01-17 14:48:35","U","2023-11-30 23:09:00.0","병원","185818.005782408","443237.927427791","","","","","","","","","","","","","","","",""
"3160000","PHMA219763160034021200005","1976-09-03","","01","영업/정상","13","영업중","","","","","02-2613-8001","2291.6","","서울특별시 구로구 개봉동 353-2 구로다나병원빌딩","서울특별시 구로구 개봉로 126, 구로다나병원빌딩 (개봉동)","08277","의료법인다나의료재단구로다나병원","2023-10-20 07:43:19","U","2022-10-30 22:02:00.0","정신병원","187263.423644693","443866.789760211","","","","","","","","","","","","","","","",""
"3080000","PHMA219823080033021200002","1982-05-22","","01","영업/정상","13","영업중","","","","","02-903-5121","1321","142-891","서울특별시 강북구 수유동 47번지 7호 (47-7,8,9)","서울특별시 강북구 덕릉로 73 (수유동)","01081","신일병원","2023-11-14 17:36:55","U","2022-10-31 23:06:00.0","병원","201857.42791954","459159.097004897","","","","","","","","","","","","","","","",""
"3080000","PHMA220043080033021200001","2004-10-19","","01","영업/정상","13","영업중","","","","","02-983-7771","2027","","서울특별시 강북구 미아동 67번지 1호","서울특별시 강북구 도봉로 74 (미아동)","01215","햇빛병원","2023-12-29 14:47:46","U","2022-11-01 21:01:00.0","병원","202598.720031765","457044.055167975","","","","","","","","","","","","","","","",""
"3160000","PHMA220043160034021200007","2004-10-01","","01","영업/정상","13","영업중","","","","","02-864-2875","","","","서울특별시 구로구 새말로 110 (구로동)","08289","마루치과병원","2023-07-12 09:08:41","U","2022-12-06 23:04:00.0","치과병원","190383.322395563","444896.37675407","","","","","","","","","","","","","","","",""
"3080000","PHMA219953080033021200001","1995-07-20","","01","영업/정상","13","영업중","","","","","02-996-2828","232.12","","서울특별시 강북구 번동 418번지 1호","서울특별시 강북구 도봉로 358 (번동, 코스타타워)","01063","경희치과병원","2023-10-04 21:39:10","U","2022-10-31 00:06:00.0","치과병원","202343.387488819","459654.425206785","","","","","","","","","","","","","","","",""
"3160000","PHMA220073160034021200004","2007-08-08","","01","영업/정상","13","영업중","","","","","02-863-8636","5171.76","","서울특별시 구로구 가리봉동 137번지 8호 정성요양병원","서울특별시 구로구 남부순환로 1287, 정성요양병원 2.3.5층 남부순환로 107길 24동 (가리봉동)","08395","의료법인 어울림의료재단 정성요양병원","2024-01-08 11:02:12","U","2023-11-30 23:00:00.0","요양병원(일반요양병원)","190540.82626688","441868.707510887","","","","","","","","","","","","","","","",""
"3080000","PHMA219943080033021200001","1994-02-21","","01","영업/정상","13","영업중","","","","","02-901-1700","65284.43","","","서울특별시 강북구 삼각산로 58 (수유동, 국립재활원)","01022","국립재활원","2023-12-29 14:48:37","U","2022-11-01 21:01:00.0","병원","200868.4734049","459614.353526648","","","","","","","","","","","","","","","",""
"3080000","PHMA219823080033021200001","1982-03-29","","01","영업/정상","13","영업중","","","","","02-903-3232","6310.35","","서울특별시 강북구 수유동 45번지 7호","서울특별시 강북구 도봉로 301 (수유동, 대한병원)","01081","의료법인성화의료재단  대한병원","2023-12-27 17:58:08","U","2022-11-01 22:09:00.0","종합병원","201952.090791867","459227.557988451","","","","","","","","","","","","","","","",""
"3090000","PHMA219743090033021200001","1974-03-28","","01","영업/정상","13","영업중","","","","","02-901-3114","37185","","서울특별시 도봉구 쌍문동 388-1 한일병원","서울특별시 도봉구 우이천로 308, 한일병원 (쌍문동)","01450","의료법인한전의료재단 한일병원","2023-12-18 11:19:18","U","2022-11-01 22:00:00.0","종합병원","202466.119176743","460394.329853007","","","","","","","","","","","","","","","",""
"3170000","PHMA220033170035021200001","20031107","","01","영업/정상","13","영업중","","","","","02-858-0067","","153821","서울특별시 금천구 독산4동 1012번지 18호","서울특별시 금천구 시흥대로114길 5 (독산동)","08579","아카시아병원","2019-01-08 10:01:28","U","2019-01-10 02:40:00.0","병원","190957.409671301","440664.135721844","병원","14","15","41","1013.87","116 109 106 105","정형외과, 신경외과, 마취통증의학과, 영상의학과","","","","0","0","","","0",""
"3170000","PHMA220193170035021200001","2019-03-14","","01","영업/정상","13","영업중","","","","","02-6951-1245","3694.51","","서울특별시 금천구 시흥동 1031번지 엠타워 7,8,9,14,지하2층","서울특별시 금천구 시흥대로73길 67, 엠타워 7,8,9,14,지하2층 (시흥동)","08613","파라솔요양병원","2023-08-04 13:21:40","U","2022-12-08 00:06:00.0","요양병원(일반요양병원)","190718.377249788","439322.42742435","","","","","","","","","","","","","","","",""
"3170000","PHMA220123170035021200002","20121226","","01","영업/정상","13","영업중","","","","","805-6797","","153813","서울특별시 금천구 독산동 331번지 39호","서울특별시 금천구 범안로 1191 (독산동)","08586","성신고려요양병원","2018-12-29 14:34:26","U","2019-01-01 02:40:00.0","요양병원(일반요양병원)","190559.63708048","440511.152773091","요양병원(일반요양병원)","17","17","89","1357.29","101 120 105 106","내과, 정형외과, 신경외과, 재활의학과","","","","0","0","","","0",""
"3170000","PHMA220153170035021200001","20151202","","01","영업/정상","13","영업중","","","","","02-2111-9700","","","서울특별시 금천구 독산동 288번지 1호","서울특별시 금천구 시흥대로 421 (독산동, 건국빌딩)","08523","서울바른세상병원","2021-12-07 10:11:29","U","2021-12-09 02:40:00.0","병원","190880.477053829","441004.490706785","병원","64","16","88","4102.68","120 116 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과","","","","0","0","","","0",""
"3170000","PHMA220113170035021200002","20110620","","01","영업/정상","13","영업중","","","","","1544-2708","","153858","서울특별시 금천구 시흥1동 890번지 4호 대의빌딩 3층","서울특별시 금천구 시흥대로 202, 3,4층 (시흥동, 대의빌딩)","08629","녹십자요양병원","2021-12-30 13:06:53","U","2022-01-01 02:40:00.0","요양병원(일반요양병원)","191257.611843222","438879.425058325","요양병원(일반요양병원)","19","22","125","1636.16","101 105 308 122","내과, 정형외과, 가정의학과, 침구과","","","","0","0","","","0",""
"3170000","PHMA220113170035021200003","20111021","","01","영업/정상","13","영업중","","","","","02-896-2114","","","서울특별시 금천구 시흥동 883번지 5호 서평빌딩 5,6,7층","서울특별시 금천구 시흥대로 230, 서평빌딩 5,6,7층 (시흥동)","08628","서울대효병원","2019-08-02 10:06:12","U","2019-08-04 02:40:00.0","병원","191191.868732053","439144.877856068","병원","28","27","110","1911.12","306 120 102 101","내과, 신경과, 재활의학과, 한방재활의학과","","","","0","0","","","0",""
"3170000","PHMA220193170035021200002","20190925","","01","영업/정상","13","영업중","","","","","02-6359-7554","","","서울특별시 금천구 시흥동 1031번지","서울특별시 금천구 시흥대로73길 67, 4,6층 (시흥동)","08613","금천한방병원","2022-12-15 17:47:42","U","2021-11-01 23:07:00.0","한방병원","190718.377249788","439322.42742435","","","","","","","","","","","","","","","",""
"3170000","PHMA219963170035021200001","19960429","","01","영업/정상","13","영업중","","","","","02-852-1800","","","","서울특별시 금천구 남부순환로 1398 (독산동)","08548","구로한방병원","2022-12-02 16:29:19","U","2021-11-02 00:04:00.0","한방병원","","","","","","","","","","","","","","","","","",""
"3170000","PHMA219853170035021200001","1985-06-21","","01","영업/정상","13","영업중","","","","","02-804-0002","5777.48","153-857","서울특별시 금천구 시흥동 882번지 31호","서울특별시 금천구 시흥대로 244 (시흥동)","08626","희명병원","2023-12-28 17:28:14","U","2022-11-01 21:00:00.0","종합병원","191137.455219209","439289.513727463","","","","","","","","","","","","","","","",""
"3160000","PHMA220083160034021200001","2008-02-25","","01","영업/정상","13","영업중","","","","","02 3666 1114","12030.39","","서울특별시 구로구 개봉동 43번지 1호","서울특별시 구로구 고척로21나길 88-41 (개봉동, 미소들병원)","08250","의료법인 미소들노인전문병원","2023-12-18 09:41:28","U","2022-11-01 22:00:00.0","요양병원(노인병원)","185884.744012457","444536.915882661","","","","","","","","","","","","","","","",""
"3170000","PHMA220103170035021200001","2010-11-08","","01","영업/정상","13","영업중","","","","","02-1577-7015","4461.21","","서울특별시 금천구 독산동 150번지 7호 새움병원","서울특별시 금천구 시흥대로139길 8, 새움병원 (독산동)","08534","새움병원","2023-12-18 16:29:20","U","2022-11-01 22:00:00.0","병원","190879.785534795","441215.679173384","","","","","","","","","","","","","","","",""
"3180000","PHMA220033180034021200003","19920801","","01","영업/정상","13","영업중","","","","","1577-2639","","","서울특별시 영등포구 영등포동4가 156번지","서울특별시 영등포구 영신로 136 (영등포동4가)","07301","건양의료재단 김안과병원","2021-07-23 16:28:46","U","2021-07-25 02:40:00.0","병원","191213.335504204","446402.617508062","병원","132","29","77","13255.04","112 101 109 119 116","내과, 마취통증의학과, 안과, 영상의학과, 진단검사의학과","","","","0","0","","","0",""
"3180000","PHMA220003180034021200007","1974-09-24","","01","영업/정상","13","영업중","","","","","02-829-9000","11641.45","","서울특별시 영등포구 대림동 978번지 13호","서울특별시 영등포구 시흥대로 657 (대림동, 대림성모병원)","07442","대림성모병원","2023-12-15 16:21:42","U","2022-11-01 23:07:00.0","종합병원","191713.448635499","443157.388663332","","","","","","","","","","","","","","","",""
"3180000","PHMA220193180034021200001","20190726","","01","영업/정상","13","영업중","","","","","02-831-1075","","","","서울특별시 영등포구 영등포로 358, 대윤메디컬센터 지하1층, 2-5층 (신길동)","07317","대윤한방병원","2022-11-25 15:21:29","U","2021-10-31 22:07:00.0","한방병원","192673.697582258","445804.1857042","","","","","","","","","","","","","","","",""
"3180000","PHMA220073180034021200001","20070312","","01","영업/정상","13","영업중","","","","","02-2632-8114","","","서울특별시 영등포구 영등포동7가 77번지 5호","서울특별시 영등포구 영중로 100 (영등포동7가)","07246","신화요양병원","2020-12-14 07:32:35","U","2020-12-16 02:40:00.0","요양병원(일반요양병원)","191610.879687463","446996.629366296","요양병원(일반요양병원)","31","35","172","2961.66","101 104 105 106 114 111 120","내과, 외과, 정형외과, 신경외과, 소아청소년과, 피부과, 재활의학과","","","","0","0","","","0",""
"3180000","PHMA220153180034021200003","20151127","","01","영업/정상","13","영업중","","","","","02-1522-0075","","","","서울특별시 영등포구 영중로 59 (영등포동6가)","07251","새길병원","2022-06-29 18:10:32","U","2021-12-07 00:01:00.0","병원","191506.148858786","446609.211364301","","","","","","","","","","","","","","","",""
"3180000","PHMA220213180034021200003","2021-12-28","","01","영업/정상","13","영업중","","","","","1544-1180","3992.91","","서울특별시 영등포구 영등포동4가 425-2 서울영등포동4가우체국","서울특별시 영등포구 경인로 841, 서울영등포동4가우체국 (영등포동4가)","07305","신세계서울병원","2024-01-03 15:48:01","U","2023-12-01 00:05:00.0","병원","191619.249847095","446038.543732844","","","","","","","","","","","","","","","",""
"3180000","PHMA219923180034021200002","1984-08-07","","01","영업/정상","13","영업중","","","","","02-1899-1475","8726.14","","","서울특별시 영등포구 도림로 156, 명지성모병원 (대림동)","07417","명지성모병원","2023-08-01 14:21:12","U","2022-12-08 00:03:00.0","종합병원","191020.895439491","443528.607969174","","","","","","","","","","","","","","","",""
"3180000","PHMA220213180034021200001","2021-09-28","","01","영업/정상","13","영업중","","","","","02-832-2080","2065","","","서울특별시 영등포구 도림로 144, 88월드타워 6, 7층 (대림동)","07417","영등포봄한방병원","2023-11-10 09:04:34","U","2022-10-31 23:02:00.0","한방병원","190918.980623705","443464.033607263","","","","","","","","","","","","","","","",""
"3090000","PHMA220223090033021200001","2022-01-28","","01","영업/정상","13","영업중","","","","","02-3492-0888","4677.07","","서울특별시 도봉구 도봉동 620-23 화성빌딩","서울특별시 도봉구 시루봉로 310, 화성빌딩 (도봉동)","01349","팔팔요양병원","2023-11-06 17:44:11","U","2022-11-01 00:08:00.0","요양병원(일반요양병원)","203762.994791244","463176.64494664","","","","","","","","","","","","","","","",""
"3180000","PHMA220063180034021200004","2006-09-13","","01","영업/정상","13","영업중","","","","","02-2069-0000","2311.46","","","서울특별시 영등포구 영중로 122 (영등포동8가, 일이빌딩)","07229","마리아성모요양병원","2023-11-28 14:11:28","U","2022-10-31 21:00:00.0","요양병원(일반요양병원)","191614.004747551","447216.005565246","","","","","","","","","","","","","","","",""
"3180000","PHMA219863180034021200001","1986-08-20","","01","영업/정상","13","영업중","","","","","-1661-7575","52783.72","","","서울특별시 영등포구 63로 10, 여의도성모병원 (여의도동)","07345","가톨릭대학교 여의도성모병원","2023-11-29 14:35:34","U","2022-11-02 00:01:00.0","종합병원","194324.398950764","446208.114169683","","","","","","","","","","","","","","","",""
"3180000","PHMA219933180034021200001","1982-04-19","","01","영업/정상","13","영업중","","","","","02-2639-5114","4322.22","","","서울특별시 영등포구 버드나루로7길 12 (영등포동7가, 한강성심병원)","07247","한림대학교 한강성심병원","2023-12-27 09:16:19","U","2022-11-01 22:09:00.0","종합병원","191948.638351124","446775.416951967","","","","","","","","","","","","","","","",""
"3180000","PHMA220093180034021200001","20091015","","01","영업/정상","13","영업중","","","","","02-836-7575","","","","서울특별시 영등포구 가마산로 381 (대림동, 한세빌딩)","07381","대림요양병원","2020-12-21 09:45:33","U","2020-12-23 02:40:00.0","요양병원(일반요양병원)","191066.851844501","444497.899912706","요양병원(일반요양병원)","39","36","190","3717.2","101 102 104 105 120 122 301 302 303 304 305 306 307 308","내과, 신경과, 외과, 정형외과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과","","","","0","0","","","0",""
"3180000","PHMA220143180034021200005","20141017","","01","영업/정상","13","영업중","","","","","02-2638-5900","","","","서울특별시 영등포구 양평로 99, 지하2, 6~9층 (양평동4가, 대명빌딩)","07208","대명요양병원","2020-10-20 17:09:16","U","2020-10-22 02:40:00.0","요양병원(일반요양병원)","190743.640805011","448249.539985718","요양병원(일반요양병원)","24","38","200","1629.05","308 306 301 122 106 105 104 103 101","내과, 정신건강의학과, 외과, 정형외과, 신경외과, 가정의학과, 한방내과, 한방재활의학과, 침구과","","","","0","0","","","0",""
"3180000","PHMA220173180034021200001","20170908","","01","영업/정상","13","영업중","","","","","02-1899-1177","","","서울특별시 영등포구 신길동 65번지 33호","서울특별시 영등포구 영등포로 386 (신길동, 동인빌딩)","07353","어울림병원","2020-12-21 09:45:01","U","2020-12-23 02:40:00.0","병원","192946.280189392","445685.944518825","병원","38","15","57","2990.3","116 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과","","","","0","0","","","0",""
"3180000","PHMA220203180034021200001","2020-12-22","","01","영업/정상","13","영업중","","","","","02-6951-1192","","","서울특별시 영등포구 문래동6가 2-1","서울특별시 영등포구 선유로 51, 파인그라드빌딩 b1~8층 (문래동6가)","07281","서울삼성요양병원","2023-05-01 10:18:58","U","2022-12-05 00:03:00.0","요양병원(일반요양병원)","190094.718810574","446267.346676491","","","","","","","","","","","","","","","",""
"3180000","PHMA220113180034021200004","20110718","","01","영업/정상","13","영업중","","","","","02-2634-7500","","150092","서울특별시 영등포구 문래동2가 39번지 10호","서울특별시 영등포구 경인로77길 6 (문래동2가)","07290","로하스참사랑요양병원","2020-12-02 07:57:10","U","2020-12-04 02:40:00.0","요양병원(일반요양병원)","190503.823501659","445613.03148142","요양병원(일반요양병원)","16","18","106","1597","301 120 107 101","내과, 흉부외과, 재활의학과, 한방내과","","","","0","0","","","0",""
"3180000","PHMA220143180034021200001","20180405","","01","영업/정상","13","영업중","","","","","02-6959-9600","","","서울특별시 영등포구 신길동 861번지 일이빌딩","서울특별시 영등포구 여의대방로 203 (신길동, 일이빌딩)","07360","연세베스트요양병원","2022-01-05 15:33:25","U","2022-01-07 02:40:00.0","요양병원(일반요양병원)","193034.345962851","444796.372057832","요양병원(일반요양병원)","60","43","247","3715.21","308 122 120 114 113 106 105 104 103 102 101","내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 이비인후과, 피부과, 재활의학과, 가정의학과, 침구과","","","","0","0","","","0",""
"3180000","PHMA220183180034021200001","2018-07-04","","01","영업/정상","13","영업중","","","","","02-6959-4114","8690.51","","","서울특별시 영등포구 경인로 767 (문래동3가)","07299","서울센트럴요양병원","2023-11-01 13:24:21","U","2022-11-01 00:03:00.0","요양병원(일반요양병원)","190968.870784784","445750.399305962","","","","","","","","","","","","","","","",""
"3180000","PHMA220113180034021200001","2011-03-28","","01","영업/정상","13","영업중","","","","","02-844-6119","2965.07","","","서울특별시 영등포구 신길로 173 (신길동)","07386","재단법인한국산업보건환경연구소부설 해상병원","2024-01-05 03:13:24","U","2023-12-01 00:07:00.0","정신병원","192032.408943076","445046.907137045","","","","","","","","","","","","","","","",""
"3190000","PHMA220073190033021200001","20070604","","01","영업/정상","13","영업중","","","","","02-523-2835","","156827","서울특별시 동작구 사당동 1042번지 12호 3층","서울특별시 동작구 동작대로 13, 3층 (사당동)","07025","따뜻한치과병원","2020-01-06 11:15:17","U","2020-01-08 02:40:00.0","치과병원","198266.295706794","441733.336446511","치과병원","4","0","0","308","201 202 203 204 205 206 207 208 209 210","구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 구강악안면방사선과, 구강병리과, 예방치과","","","","0","0","","","0",""
"3190000","PHMA220103190033021200001","20100111","","01","영업/정상","13","영업중","","","","","02-587-2299","","156824","서울특별시 동작구 사당1동 1008번지 17호 삼인빌딩","서울특별시 동작구 동작대로 67 (사당동)","07014","더본병원","2022-10-27 11:30:26","U","2021-10-30 22:09:00.0","병원","198290.516043124","442261.684257124","","","","","","","","","","","","","","","",""
"3190000","PHMA219913190033021200001","19911116","","01","영업/정상","13","영업중","","","","","02-870-2114","","156707","서울특별시 동작구 신대방동 425번지","서울특별시 동작구 보라매로5길 20 (신대방동)","07061","서울특별시보라매병원","2021-08-23 11:10:27","U","2021-08-25 02:40:00.0","종합병원","193235.493966882","443510.420778415","종합병원","1071","207","765","76162.74","101 104 111 110 113 112 114 401 119 116 106 105 109 102 118 107 108 115 103 125 120 122 123 117","내과, 신경과, 정신건강의학과, 외과, 정형외과, 신경외과, 흉부외과, 성형외과, 마취통증의학과, 산부인과, 소아청소년과, 안과, 이비인후과, 피부과, 비뇨의학과, 영상의학과, 방사선종양학과, 병리과, 진단검사의학과, 재활의학과, 가정의학과, 핵의학과, 응급의학과, 치과","","","","0","0","","","0",""
"3190000","PHMA220183190033021200001","20180622","","01","영업/정상","13","영업중","","","","","02-525-4275","","","서울특별시 동작구 사당동 138번지 3호 사당동 주상복합","서울특별시 동작구 동작대로27다길 26, 2층 (사당동, 사당동 주상복합)","07008","내이처럼치과병원","2022-06-29 15:55:27","U","2021-12-07 00:01:00.0","치과병원","198181.94693414","442684.335470718","","","","","","","","","","","","","","","",""
"3190000","PHMA220033190033021200001","2003-12-26","","01","영업/정상","13","영업중","","","","","02-810-7900","2998.78","156-830","서울특별시 동작구 상도1동 614번지 1호","서울특별시 동작구 양녕로 283 (상도1동)","06919","정동병원","2023-09-18 15:19:01","U","2022-12-08 22:00:00.0","병원","195460.166419855","444749.88024195","","","","","","","","","","","","","","","",""
"3190000","PHMA220013190033021200001","2001-03-07","","01","영업/정상","13","영업중","","","","","02-815-3788","4616.42","156-806","서울특별시 동작구 노량진동 311번지 8호 외 4필지","서울특별시 동작구 장승배기로 108 (노량진동)","06925","청화병원","2023-09-18 15:15:42","U","2022-12-08 22:00:00.0","병원","194640.513728351","444993.67767627","","","","","","","","","","","","","","","",""
"3190000","PHMA220043190033021200001","2004-12-01","","01","영업/정상","13","영업중","","","","","1800-1114","68212.03","156-755","서울특별시 동작구 흑석동 224번지 1호","서울특별시 동작구 흑석로 102 (흑석동)","06973","중앙대학교병원","2023-11-16 13:21:40","U","2022-10-31 23:08:00.0","종합병원","196469.839776813","444981.937930765","","","","","","","","","","","","","","","",""
"3190000","PHMA220083190033021200001","20081215","","01","영업/정상","13","영업중","","","","","0234457575","","","서울특별시 동작구 상도동 255번지 4호","서울특별시 동작구 성대로 43 (상도동, 우리빌딩)","06960","연세제일요양병원","2022-11-28 11:33:50","U","2021-10-31 21:00:00.0","요양병원(일반요양병원)","194064.994071226","444089.838269412","","","","","","","","","","","","","","","",""
"3190000","PHMA220153190033021200001","20150512","","01","영업/정상","13","영업중","","","","","815-1085~6","","","서울특별시 동작구 신대방동 358번지 3호 1,2,3층","서울특별시 동작구 여의대방로22길 98, 1,2,3층 (신대방동)","07059","기분좋은한방병원","2023-01-18 17:44:46","U","2022-11-30 22:00:00.0","한방병원","193333.327454456","443949.726296945","","","","","","","","","","","","","","","",""
"3200000","PHMA220133200033021200001","20130201","","01","영업/정상","13","영업중","","","","","02)6676-6000","","151711","서울특별시 관악구 신림동 86번지 3호","서울특별시 관악구 신림로 318, 4,5층 (신림동, 청암두산위브)","08777","척편한병원","2021-01-04 10:23:27","U","2021-01-06 02:40:00.0","병원","193773.070404044","442270.419248856","병원","19","20","90","2940","106 105 109 116","정형외과, 신경외과, 마취통증의학과, 영상의학과","","","","0","0","","","0",""
"3200000","PHMA220133200033021200002","20131002","","01","영업/정상","13","영업중","","","","","0218997272","","151887","서울특별시 관악구 신림동 726번지 5호","서울특별시 관악구 난곡로 215 (신림동)","08864","조인트힐병원","2020-11-20 09:35:00","U","2020-11-22 02:40:00.0","병원","192636.667380434","441286.654526964","병원","16","9","32","972","122 120 115 114 109 106 105 101","내과, 정형외과, 신경외과, 마취통증의학과, 피부과, 비뇨의학과, 재활의학과, 가정의학과","","","","0","0","","","0",""
"3200000","PHMA220103200033021200002","20100514","","01","영업/정상","13","영업중","","","","","028752200","","","서울특별시 관악구 봉천동 875번지 8호","서울특별시 관악구 남부순환로 1796, -1,2~5층 (봉천동, 삼호빌딩)","08786","강남초이스병원","2019-11-09 11:15:36","U","2019-11-12 02:40:00.0","병원","195473.034661719","442123.517997162","병원","9","9","35","1304.28","101 105 106 108 109 111 114 116 120 122","내과, 정형외과, 신경외과, 성형외과, 마취통증의학과, 소아청소년과, 피부과, 영상의학과, 재활의학과, 가정의학과","","","","0","0","","","0",""
"3190000","PHMA220113190033021200001","2011-03-07","","01","영업/정상","13","영업중","","","","","1544-8235","2207.54","","서울특별시 동작구 사당동 147번지 29호 3층 및 2,4층 일부","서울특별시 동작구 사당로 300, 2?4층일부및3  층 (사당동, 이수자이)","07013","연세바른병원","2023-08-16 14:50:18","U","2022-12-07 23:08:00.0","병원","198202.472533419","442471.241038085","","","","","","","","","","","","","","","",""
"3200000","PHMA219973200033021200001","20060101","","01","영업/정상","13","영업중","","","","","02-880-0114","","","","서울특별시 관악구 남부순환로 1860, -1,1,3,4,5층 (봉천동,  )","08789","사랑의병원","2021-01-08 14:49:21","U","2021-01-10 02:40:00.0","병원","196058.834046152","441941.183199585","병원","19","16","74","1441.36","122 116 109 106 105 104 102 101","내과, 신경과, 외과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 가정의학과","","","","0","0","","","0",""
"3200000","PHMA220083200033021200001","19950520","","01","영업/정상","13","영업중","","","","","886-5551","","151050","서울특별시 관악구 봉천동 884번지 44호","서울특별시 관악구 남부순환로 1785 (봉천동)","08758","미래드림여성병원","2019-11-09 11:16:49","U","2019-11-12 02:40:00.0","병원","195387.990236283","442205.889843962","병원","4","22","37","2974","101 104 105 109 110 111 120 118 116","내과, 외과, 정형외과, 마취통증의학과, 산부인과, 소아청소년과, 영상의학과, 병리과, 재활의학과","","","","0","0","","","0",""
"3200000","PHMA220153200033021200001","20150113","","01","영업/정상","13","영업중","","","","","1588-3330","","","서울특별시 관악구 신림동 527-13 삼남빌딩","서울특별시 관악구 남부순환로 1485, 삼남빌딩 2~6층 (신림동)","08761","심정병원","2021-01-15 10:00:41","U","2021-01-17 02:40:00.0","병원","192455.883042115","442267.149217637","병원","39","22","99","3548.64","106 105 101 116 109 120","내과, 정형외과, 신경외과, 마취통증의학과, 영상의학과, 재활의학과","","","","0","0","","","0",""
"3200000","PHMA220213200033021200001","2021-09-28","","01","영업/정상","13","영업중","","","","","02-553-7000","","","서울특별시 관악구 봉천동 869-12 대연빌딩","서울특별시 관악구 남부순환로 1814, 대연빌딩 1,2,6층 (봉천동)","08787","미올한방병원","2023-04-06 09:16:11","U","2022-12-04 00:08:00.0","한방병원","195647.366393622","442105.342411703","","","","","","","","","","","","","","","",""
"3200000","PHMA220153200033021200002","2015-02-17","","01","영업/정상","13","영업중","","","","","-6747-6114","","","","서울특별시 관악구 관악로 1, 지1~3층 (신림동)","08826","관악서울대학교치과병원","2023-05-10 09:15:18","U","2022-12-04 23:03:00.0","치과병원","196139.864969792","439023.167125842","","","","","","","","","","","","","","","",""
"3200000","PHMA220143200033021200001","2014-06-17","","01","영업/정상","13","영업중","","","","","1644-4630","","","서울특별시 관악구 봉천동 869번지 12호 대연빌딩","서울특별시 관악구 남부순환로 1814, 대연빌딩 3,4,8,9층 (봉천동)","08787","연세건우병원","2023-05-23 16:24:51","U","2022-12-04 22:05:00.0","병원","195647.366393622","442105.342411703","","","","","","","","","","","","","","","",""
"3200000","PHMA220203200033021200001","20201222","","01","영업/정상","13","영업중","","","","","02-878-8875","","","서울특별시 관악구 신림동 1638-1 삼모 더 프라임 타워","서울특별시 관악구 신원로 35, 삼모 더 프라임 타워 3,7층 (신림동)","08776","바른사랑병원","2021-01-08 14:50:11","U","2021-01-10 02:40:00.0","병원","193643.274303943","442230.03574985","병원","14","10","35","1802.55","116 109 106 105","정형외과, 신경외과, 마취통증의학과, 영상의학과","","","","0","0","","","0",""
"3200000","PHMA219953200033021200001","19950520","","01","영업/정상","13","영업중","","","","","1661-8267","","","","서울특별시 관악구 관악로 242 (봉천동)","08735","강남고려병원","2022-07-08 10:23:08","U","2021-12-06 23:00:00.0","병원","196106.551569021","442595.671190452","","","","","","","","","","","","","","","",""
"3200000","PHMA220073200033021200001","20080415","","01","영업/정상","13","영업중","","","","","028858080","","","","서울특별시 관악구 남부순환로 1704 (봉천동)","08782","강남효요양병원","2022-07-20 15:52:33","U","2021-12-06 22:02:00.0","요양병원(일반요양병원)","194566.302659203","442315.431104074","","","","","","","","","","","","","","","",""
