"시설명","시설코드","시설종류명(시설유형)","시설종류상세명(시설종류)","자치구(시)구분","시설장명","시군구코드","시군구명","시설주소","정원(수용인원)","현인원","전화번호","우편번호"
"'시니어홈케어 재가방문요양센터","P0994","(노인) 재가노인복지시설","재가노인복지시설","자치구","이애니","1159000000","동작구","서울특별시 동작구 보라매로 100-4, 4층 (신대방동)","","","028222004","07053"
"큰사랑재가복지센터","P0996","(노인) 재가노인복지시설","재가노인복지시설","자치구","최성전","1130500000","강북구","서울특별시 강북구 삼양로20길 9, 1층 (미아동)","","","029415006","01208"
"행복한재가복지센터","P0997","(노인) 재가노인복지시설","재가노인복지시설","자치구","전혜인","1130500000","강북구","서울특별시 강북구 노해로17길 60, 1층 (수유동)","","","0264657333","01075"
"번동힐데이케어센터","P0998","(노인) 재가노인복지시설","재가노인복지시설","자치구","이연수","1130500000","강북구","서울특별시 강북구 오현로25다길 72 (번동)","","","029803891","01148"
"A+ 실버웨이 성북데이케어센터","P1053","(노인) 재가노인복지시설","재가노인복지시설","자치구","이초우","1129000000","성북구","서울특별시 성북구 북악산로 844, 상가동 2층 201호 (돈암동, 브라운스톤 돈암 아파트)","","","0215332873","02828"
"늘푸른돌봄센터 중랑점","P1067","(노인) 재가노인복지시설","재가노인복지시설","자치구","장성원","1126000000","중랑구","서울특별시 중랑구 용마산로45길 36, 임대상가동 104호, 107호 (면목동, 면목임대아파트)","","","0269538373","02257"
"고운마음재가요양센터","P1084","(노인) 재가노인복지시설","재가노인복지시설","자치구","김남욱","1130500000","강북구","서울특별시 강북구 도봉로24길 8, 2층 201호 (미아동)","","","029461008","01164"
"꽃피는재가복지센터","P1106","(노인) 재가노인복지시설","재가노인복지시설","자치구","노희정","1150000000","강서구","서울특별시 강서구 강서로17길 45, 203호 (화곡동)","","","0226901003","07770"
"The기쁨 재가노인복지센터","P1124","(노인) 재가노인복지시설","재가노인복지시설","자치구","부창희","1135000000","노원구","서울특별시 노원구 초안산로5길 22, 203호 (월계동, 월계대우아파트상가동)","","","029037911","01868"
"푸른솔 재가복지센터","P1132","(노인) 재가노인복지시설","재가노인복지시설","자치구","장선화","1150000000","강서구","서울특별시 강서구 양천로49길 20, B동 2층 (가양동)","","","0226582087","07523"
"가나 플러스 복지센터","P1137","(노인) 재가노인복지시설","재가노인복지시설","자치구","주정자","1135000000","노원구","서울특별시 노원구 상계로35길 2, 3층 (상계동)","","","029397598","01635"
"'(A)'서울HS재가복지센터","P1138","(노인) 재가노인복지시설","재가노인복지시설","자치구","한혜승","1135000000","노원구","서울특별시 노원구 한글비석로 383, 지하1층 12호 (중계동)","","","0269569910","01699"
"행복숲 재가복지센터","P1139","(노인) 재가노인복지시설","재가노인복지시설","자치구","유연서","1123000000","동대문구","서울특별시 동대문구 천호대로77나길 3, 1층 (장안동)","","","0222123337","02635"
"아리아케어 재가요양 마포 공덕센터","P1149","(노인) 재가노인복지시설","재가노인복지시설","자치구","임계영","1144000000","마포구","서울특별시 마포구 마포대로 115-12 공덕삼성아파트 상가동 5층 507호115-12, 상가동 507호 (공덕동)","","","027071845","04145"
"스마일재가복지센터","P1157","(노인) 재가노인복지시설","재가노인복지시설","자치구","정은희","1156000000","영등포구","서울특별시 영등포구 문래북로 108, B101호 (문래동3가, 문래동 태영 데시앙)","","","0226770191","07293"
"어르신의 하루 노인복지센터","P1158","(노인) 재가노인복지시설","재가노인복지시설","자치구","주성수","1153000000","구로구","서울특별시 구로구 경인로47나길 14-9, 103호 (고척동)","","","0260123811","08222"
"한봄찬방문요양센터","P1159","(노인) 재가노인복지시설","재가노인복지시설","자치구","이의주","1162000000","관악구","서울특별시 관악구 봉천로 496-1, 2층 (봉천동)","","","0220396796","08738"
"이든샘힐링재가복지센터","P1163","(노인) 재가노인복지시설","재가노인복지시설","자치구","정민아","1147000000","양천구","서울특별시 양천구 목동중앙남로11길 3, 3층 (목동)","","","0220615870","07958"
"뉴라이프복지센터","P1166","(노인) 재가노인복지시설","재가노인복지시설","자치구","이숙희","1141000000","서대문구","서울특별시 서대문구 연희로41길 4, 지층5호 (홍은동)","","","023910988","03648"
"'(A)비지팅엔젤스 중랑면목방문요양지점","P1169","(노인) 재가노인복지시설","재가노인복지시설","자치구","김형진","1126000000","중랑구","서울특별시 중랑구 사가정로 412-6, 401호 (면목동)","","","024342712","02250"
"해피재가복지센터","P1172","(노인) 재가노인복지시설","재가노인복지시설","자치구","이소영","1156000000","영등포구","서울특별시 영등포구 선유서로93-7, 201호 (양평동2가)","","","0226351003","07275"
"우리실버돌봄센터","P1176","(노인) 재가노인복지시설","재가노인복지시설","자치구","이선경","1138000000","은평구","서울특별시 은평구 갈현로23길 20, 1층 (갈현동)","","","023545540","03324"
"다솜방문요양센터","P1177","(노인) 재가노인복지시설","재가노인복지시설","자치구","김미영","1162000000","관악구","서울특별시 관악구 양녕로 35, 2층 (봉천동)","","","0220398289","08751"
"명성재가방문요양센터","P1181","(노인) 재가노인복지시설","재가노인복지시설","자치구","임경희","1126000000","중랑구","서울특별시 중랑구 면목로51길 25, 1층 (면목동)","","","0222099066","02221"
"일광데이케어센터","P1204","(노인) 재가노인복지시설","재가노인복지시설","자치구","장성란","1129000000","성북구","서울특별시 성북구 보문로31길70 (삼선동3가)","17","","027470756","02863"
"라온재가복지센터","P1205","(노인) 재가노인복지시설","재가노인복지시설","자치구","이지은","1138000000","은평구","서울특별시 은평구 갈현로 237, 1층 우측호 (갈현동)","","","023533438","03322"
"서보재가복지센터","P1215","(노인) 재가노인복지시설","재가노인복지시설","자치구","정수민","1123000000","동대문구","서울특별시 동대문구 무학로28길 31, 301호 (용두동)","","","029230340","02585"
"해돋이재가복지센터","P1219","(노인) 재가노인복지시설","재가노인복지시설","자치구","손정림","1174000000","강동구","서울특별시 강동구 진황도로 170, 1층 (둔촌동)","","","0263680334","05364"
"하나재가노인복지센터","P1221","(노인) 재가노인복지시설","재가노인복지시설","자치구","이지선","1150000000","강서구","서울특별시 강서구 까치산로 170-1, 4층 (화곡동)","","","07082497142","07656"
"염리데이케어센터","P1233","(노인) 재가노인복지시설","재가노인복지시설","자치구","김종수","1144000000","마포구","서울특별시 마포구 대흥로24길50, 2층 (염리동, 염리종합사회복지관)","","","02-3276-1870","04123"
"가화락 재가노인복지센터","P1238","(노인) 재가노인복지시설","재가노인복지시설","자치구","박은지","1168000000","강남구","서울특별시 강남구 남부순환로365길32, 5층 501호 (도곡동)","","","025717608","06270"
"우리방문요양센터","P1258","(노인) 재가노인복지시설","재가노인복지시설","자치구","홍문숙","1171000000","송파구","서울특별시 송파구 양산로8길 4 (거여동, 211-1호(거여1단지 상가동))","","","07075856778","05779"
"늘푸른노인복지센터","P1262","(노인) 재가노인복지시설","재가노인복지시설","자치구","최윤용","1123000000","동대문구","서울특별시 동대문구 천호대로45가길 36, 1층 (용두동)","","","029678731","02562"
"도담재가요양센터","P1281","(노인) 재가노인복지시설","재가노인복지시설","자치구","이정옥","1130500000","강북구","서울특별시 강북구 삼각산로 143-1, 상가A동 1층 108호 (수유동)","","","029821005","01042"
"드림재가복지센터","P1309","(노인) 재가노인복지시설","재가노인복지시설","자치구","박찬열","1130500000","강북구","서울특별시 강북구 삼양로80나길 68, 1층 좌측호 (수유동)","","","029757068","01114"
"창동데이케어센터","P1342","(노인) 재가노인복지시설","재가노인복지시설","자치구","신동훈","1132000000","도봉구","서울특별시 도봉구 해등로125, 3층 (창동)","35","","02-900-8100","01426"
"주사랑재가복지센터","P1361","(노인) 재가노인복지시설","재가노인복지시설","자치구","김봉례","1123000000","동대문구","서울특별시 동대문구 답십리로48길 60, 1층 (답십리동)","","","0222163927","02615"
"스타방문요양센터","P1373","(노인) 재가노인복지시설","재가노인복지시설","자치구","양은정","1153000000","구로구","서울특별시 구로구 고척로6길 25 (오류동)","","","0220668220","08269"
"강남한티재가복지센터","P1374","(노인) 재가노인복지시설","재가노인복지시설","자치구","최만수","1168000000","강남구","서울특별시 강남구 선릉로 305, 2층 202호 (역삼동)","","","025695692","06218"
"은빛방문요양센터","P1393","(노인) 재가노인복지시설","재가노인복지시설","자치구","성은진","1132000000","도봉구","서울특별시 도봉구 시루봉로15나길 14, 1층 (방학동)","","","0262212440","01314"
"여의도가족사랑재가복지센터","P1423","(노인) 재가노인복지시설","재가노인복지시설","자치구","김연옥","1156000000","영등포구","서울특별시 영등포구 국제금융로8길 34, 1305호 (여의도동)","","","027868825","07331"
"가온애 효돌봄 재가복지센터","P1435","(노인) 재가노인복지시설","재가노인복지시설","자치구","손윤경","1123000000","동대문구","서울특별시 동대문구 답십리로56길 21, 상가동 211호 (답십리동, 두산아파트)","","","0222169998","02613"
"나누리재가노인복지센터","P1444","(노인) 재가노인복지시설","재가노인복지시설","자치구","이다혜","1150000000","강서구","서울특별시 강서구 양천로30길 50, 1층 (방화동)","","","0226664145","07595"
"미소나래 재가복지센터","P1451","(노인) 재가노인복지시설","재가노인복지시설","자치구","안유미","1165000000","서초구","서울특별시 서초구 반포대로14길 36, 906호 (서초동, 현대전원오피스텔)","","","025857992","06653"
"능력방문요양센터","P1477","(노인) 재가노인복지시설","재가노인복지시설","자치구","황명이","1138000000","은평구","서울특별시 은평구 갈현로41길 11, 3층 (갈현동)","","","0231574177","03318"
"희망노인복지사업소","P1487","(노인) 재가노인복지시설","재가노인복지시설","자치구","김천수","1138000000","은평구","서울특별시 은평구 진흥로 153-6, B1, 2층 B01,201(2)호 (대조동, 스타타운3차오)","","","023588867","03396"
"삼성 재가복지센터","P1501","(노인) 재가노인복지시설","재가노인복지시설","자치구","고일민","1168000000","강남구","서울특별시 강남구 영동대로106길 23, 4층 (삼성동)","","","025684060","06170"
"보살핌 재가센터","P1504","(노인) 재가노인복지시설","재가노인복지시설","자치구","서동길","1168000000","강남구","서울특별시 강남구 테헤란로 151-2, 8층 816호 (역삼동)","","","025628850","06132"
"보듬재가복지센터","P1506","(노인) 재가노인복지시설","재가노인복지시설","자치구","김수정","1171000000","송파구","서울특별시 송파구 마천로43길 31 (마천동)","","","024093335","05753"
"힐스주야간보호센터","P1513","(노인) 재가노인복지시설","재가노인복지시설","자치구","이경은","1111000000","종로구","서울특별시 종로구 율곡로17길7-38, 6층 (이화동)","","","0236765509","03100"
"한살림서울돌봄센터","P1542","(노인) 재가노인복지시설","재가노인복지시설","자치구","박혜숙","1132000000","도봉구","서울특별시 도봉구 도봉로 499, 302호 (쌍문동)","","","0269203318","01442"
"'YesCare'예스케어 주간보호 상봉 센터","P1544","(노인) 재가노인복지시설","재가노인복지시설","자치구","조용란","1126000000","중랑구","서울특별시 중랑구 망우로 316, 2층 (상봉동, 이지펠리스)","","","0222082181","02148"
"하랑재가복지센터","P1548","(노인) 재가노인복지시설","재가노인복지시설","자치구","박혜숙","1171000000","송파구","서울특별시 송파구 마천로39길22 (마천동)","","","024045789","05753"
"우리부모 방문요양센터","P1551","(노인) 재가노인복지시설","재가노인복지시설","자치구","지미영","1121500000","광진구","서울특별시 광진구 광장로3길 7, 1층 102호 (광장동)","","","024470447","04966"
"금천하늘데이케어센터","P1552","(노인) 재가노인복지시설","재가노인복지시설","자치구","안병수","1154500000","금천구","서울특별시 금천구 시흥대로 422, 2층 (독산동)","","","028511603","08576"
"주맘방문요양센터","P1557","(노인) 재가노인복지시설","재가노인복지시설","자치구","박진아","1132000000","도봉구","서울특별시 도봉구 해등로17길 113, 1층 (쌍문동)","","","029900191","01440"
"가장조은재가센터","P1576","(노인) 재가노인복지시설","재가노인복지시설","자치구","박희상","1132000000","도봉구","서울특별시 도봉구 도봉로109길 62, 3층 (쌍문동)","","","029004438","01446"
"연세노인복지센타","P1580","(노인) 재가노인복지시설","재가노인복지시설","자치구","이은순","1153000000","구로구","서울특별시 구로구 경인로 172, 201호 (오류동)","","","07045319942","08271"
"(A+)동행노인요양복지센터","P1590","(노인) 재가노인복지시설","재가노인복지시설","자치구","김지연","1120000000","성동구","서울특별시 성동구 동호로 100, 1층 111호 (금호동3가, 두산상가)","","","07081572004","04724"
"(주)구로 휴 복지법인주간보호센터","P1601","(노인) 재가노인복지시설","재가노인복지시설","자치구","김승구","1153000000","구로구","서울특별시 구로구 중앙로 9, 5층 (고척동, 설송빌딩)","","","0220663816","08227"
"효사랑복지센터","P1604","(노인) 재가노인복지시설","재가노인복지시설","자치구","이준규","1126000000","중랑구","서울특별시 중랑구 동일로96가길 23, 1층 (면목동)","","","0269526999","02224"
"가정행복 방문요양센터","P1606","(노인) 재가노인복지시설","재가노인복지시설","자치구","허영신","1135000000","노원구","서울특별시 노원구 동일로245가길 41, 상가동 202호 (상계동, 은빛아파트)","","","029338413","01604"
"대방재가복지센터","P1610","(노인) 재가노인복지시설","재가노인복지시설","자치구","김미연","1159000000","동작구","서울특별시 동작구 등용로 108, 1층 (대방동)","","","0232807084","06932"
"하계방문요양센터","P1635","(노인) 재가노인복지시설","재가노인복지시설","자치구","박상호","1135000000","노원구","서울특별시 노원구 섬밭로 190, 3층 301-2호 (하계동)","","","029771554","01863"
"케이씨복지용구","P1648","(노인) 재가노인복지시설","재가노인복지시설","자치구","오상현","1171000000","송파구","서울특별시 송파구 성내천로 179, 1층 (마천동)","","","0215444676","05732"
"주민재가방문요양센터","P1655","(노인) 재가노인복지시설","재가노인복지시설","자치구","최봉명","1111000000","종로구","서울특별시 종로구 돈화문로9가길 26-1 (돈의동)","","","01091115394","03139"
"행복플러스재가센터","P1667","(노인) 재가노인복지시설","재가노인복지시설","자치구","김은영","1135000000","노원구","서울특별시 노원구 덕릉로 459-37 (상계동)459-37, 가상가동 212호 (상계동)","","","029365222","01765"
"감성재가노인복지센터","P1675","(노인) 재가노인복지시설","재가노인복지시설","자치구","허영록","1138000000","은평구","서울특별시 은평구 연서로4길 18, 2층 (역촌동)","","","023569021","03407"
"한마음 방문요양센터","P1680","(노인) 재가노인복지시설","재가노인복지시설","자치구","박현숙","1171000000","송파구","서울특별시 송파구 가락로 264-1, 302호 (방이동)","","","0260816800","05635"
"동방데이케어센터","P1684","(노인) 재가노인복지시설","재가노인복지시설","자치구","방은숙","1141000000","서대문구","서울특별시 서대문구 연희로 26, 3층 (창천동)","","","0269535811","03784"
"공감방문요양센터","P1692","(노인) 재가노인복지시설","재가노인복지시설","자치구","박수희","1159000000","동작구","서울특별시 동작구 성대로11길 46, 지층 (상도동)","","","0232809979","06960"
"스마일시니어 달빛방문요양센터","P1704","(노인) 재가노인복지시설","재가노인복지시설","자치구","이은영","1135000000","노원구","서울특별시 노원구 한글비석로24가길 20 (상계동)","","","0263981707","01668"
"동궁재가복지센터","P1710","(노인) 재가노인복지시설","재가노인복지시설","자치구","이승진","1165000000","서초구","서울특별시 서초구 남부순환로335길 41 삼원빌딩 304호","","","025207079","06650"
"다모아재가복지센터","P1715","(노인) 재가노인복지시설","재가노인복지시설","자치구","정혜숙","1135000000","노원구","서울특별시 노원구 덕릉로 804, 211호 (상계동)","","","029310676","01646"
"엔젤재가노인복지센터","P1722","(노인) 재가노인복지시설","재가노인복지시설","자치구","신애라","1171000000","송파구","서울특별시 송파구 동남로 329 (오금동)","","","024158880","05722"
"아이레네주야간보호센터","P1734","(노인) 재가노인복지시설","재가노인복지시설","자치구","최동욱","1153000000","구로구","서울특별시 구로구 남부순환로 1291, B동 8층 (가리봉동, 영진오피스)","52","","0269529070","08395"
"애경재가복지센터","P1738","(노인) 재가노인복지시설","재가노인복지시설","자치구","최수희","1117000000","용산구","서울특별시 용산구 한강대로 297, 5층 501호 (갈월동)","","","027130828","04321"
"푸른방문요양센터","P1743","(노인) 재가노인복지시설","재가노인복지시설","자치구","여정옥","1141000000","서대문구","서울특별시 서대문구 북아현로14길 30, 1층 (북아현동)","","","0231471117","03750"
"연세재가방문요양센터","P1746","(노인) 재가노인복지시설","재가노인복지시설","자치구","강은미","1129000000","성북구","서울특별시 성북구 삼선교로 12, 5층 (삼선동1가)","","","027654777","02865"
"A+주은방문요양센터","P1756","(노인) 재가노인복지시설","재가노인복지시설","자치구","이아민","1123000000","동대문구","서울특별시 동대문구 약령중앙로 72-2, 501-1호 (제기동)","","","029699980","02478"
"고은방문요양센터","P1758","(노인) 재가노인복지시설","재가노인복지시설","자치구","장규석","1123000000","동대문구","서울특별시 동대문구 약령중앙로 72-2, 501-2호 (제기동)","","","029699939","02478"
"(A+)가족사랑방문요양센터","P1765","(노인) 재가노인복지시설","재가노인복지시설","자치구","전미선","1171000000","송파구","서울특별시 송파구 마천로 256-1, 201호 (거여동)","","","024024142","05735"
"가온재가복지센터","P1769","(노인) 재가노인복지시설","재가노인복지시설","자치구","박종민","1159000000","동작구","서울특별시 동작구 상도로 301, 3층 1호 (상도1동)","","","028269885","06970"
"동행복지센터","P1770","(노인) 재가노인복지시설","재가노인복지시설","자치구","최남대","1171000000","송파구","서울특별시 송파구 풍성로6길 11, 2층 (풍납동)","","","024703700","05526"
"유케어강북센터","P1780","(노인) 재가노인복지시설","재가노인복지시설","자치구","황연화","1130500000","강북구","서울특별시 강북구 한천로981, 2층 (번동)","","","0260940808","01066"
"A+광진 데이케어센터","P1783","(노인) 재가노인복지시설","재가노인복지시설","자치구","차성환","1121500000","광진구","서울특별시 광진구 광나루로 562, 3~5층 (구의동)","63","","024562333","05033"
"사회적협동조합강북나눔돌봄센터","P1796","(노인) 재가노인복지시설","재가노인복지시설","자치구","송영숙","1130500000","강북구","서울특별시 강북구 인수봉로42길27, 2~3층 (수유동)","26","","029841416","01097"
"가족사랑단기보호센터","P1827","(노인) 재가노인복지시설","재가노인복지시설","자치구","성보윤","1171000000","송파구","서울특별시 송파구 오금로36길 57, 2층 (가락동)","8","","024030311","05714"
"보건의료기","P1829","(노인) 재가노인복지시설","재가노인복지시설","자치구","정호신","1123000000","동대문구","서울특별시 동대문구 왕산로 264-1, 1층 (전농동)","","","0222982001","02554"
"늘푸른재가노인복지센터","P1836","(노인) 재가노인복지시설","재가노인복지시설","자치구","심인보","1138000000","은평구","서울특별시 은평구 갈현로 139, 1층 (구산동)","17","","023566119","03429"
"하예성복지센터","P1844","(노인) 재가노인복지시설","재가노인복지시설","자치구","한기인","1126000000","중랑구","서울특별시 중랑구 용마산로106길 10 (망우동)","","","0263699191","02183"
"현미 재가복지센터","P1847","(노인) 재가노인복지시설","재가노인복지시설","자치구","허제민","1153000000","구로구","서울특별시 구로구 경서로 49, 2층 203호 (고척동)","","","0226137992","08232"
"서울노인재가복지회","P1853","(노인) 재가노인복지시설","재가노인복지시설","자치구","김완순","1135000000","노원구","서울특별시 노원구 상계로31길 24 (상계동)","","","020000000","01636"
"태평케어","P1856","(노인) 재가노인복지시설","재가노인복지시설","자치구","염길임","1138000000","은평구","서울특별시 은평구 갈현로1길 13, 지층 (신사동)","","","0218009433","03437"
"여명재가복지센터","P1875","(노인) 재가노인복지시설","재가노인복지시설","자치구","김규자","1126000000","중랑구","서울특별시 중랑구 동일로160길 49, 3층 (묵동)","","","029762809","02037"
"이든케어재가노인복지센터","P1878","(노인) 재가노인복지시설","재가노인복지시설","자치구","홍성자","1132000000","도봉구","서울특별시 도봉구 해등로 109, 111,112호 (창동)","","","029075431","01427"
"스마일시니어성동방문요양센터","P1879","(노인) 재가노인복지시설","재가노인복지시설","자치구","김지수","1120000000","성동구","서울특별시 성동구 고산자로 269, 6층 601호 (도선동)","300","","022297591","04709"
"장원재가복지센터","P1891","(노인) 재가노인복지시설","재가노인복지시설","자치구","박상식","1132000000","도봉구","서울특별시 도봉구 도봉로155길 19, 103호 (도봉동)","","","029551232","01310"
"엘림재가센터","P1929","(노인) 재가노인복지시설","재가노인복지시설","자치구","김지연","1150000000","강서구","서울특별시 강서구 수명로1길 16, 제상가동 2층 202호 (내발산동)","","","0226623353","07643"
"'(A)비지팅엔젤스 광진군자방문요양지점","P1942","(노인) 재가노인복지시설","재가노인복지시설","자치구","정경희","1121500000","광진구","서울특별시 광진구 아차산로 635, 3층 16호 (광장동)","","","024552626","04964"
"바른마음재가복지센터","P1955","(노인) 재가노인복지시설","재가노인복지시설","자치구","한솔잎","1156000000","영등포구","서울특별시 영등포구 도영로 66, 상가동 213호 (도림동, 영등포아트자이아파트)","","","028331914","07364"
"두드림데이케어센터","P1960","(노인) 재가노인복지시설","재가노인복지시설","자치구","박종우","1162000000","관악구","서울특별시 관악구 관악로 287, 307~308호 (봉천동)","19","","028761117","08726"
"굿하트강동 재가복지센터","P1966","(노인) 재가노인복지시설","재가노인복지시설","자치구","김혜민","1174000000","강동구","서울특별시 강동구 천호대로198길 8, 1층 (둔촌동)","","","024427090","05360"
"벧엘데이케어센터","P1976","(노인) 재가노인복지시설","재가노인복지시설","자치구","이호준","1162000000","관악구","서울특별시 관악구 문성로 96, 4~5층 (신림동)","28","","028554382","08864"
"정원재가복지센터","P2015","(노인) 재가노인복지시설","재가노인복지시설","자치구","이성균","1132000000","도봉구","서울특별시 도봉구 마들로11가길 16, 1002호 (창동)","","","029989950","01414"
"집으로재가센터","P2025","(노인) 재가노인복지시설","재가노인복지시설","자치구","임정옥","1156000000","영등포구","서울특별시 영등포구 디지털로 420, 상가동 102-2호 (대림동, 보라매 신동아 파밀리에)","","","028328388","07439"
"드림 방문요양센터","P2042","(노인) 재가노인복지시설","재가노인복지시설","자치구","추경희","1120000000","성동구","서울특별시 성동구 행당로8길 13, 지하1층 B1호 (행당동)","","","0222813237","04716"
"굿모닝의료기","P2043","(노인) 재가노인복지시설","재가노인복지시설","자치구","배상수","1141000000","서대문구","서울특별시 서대문구 통일로 173-1, 1층 (냉천동)","","","02735067","03735"
"다올방문요양센터","P2048","(노인) 재가노인복지시설","재가노인복지시설","자치구","박미혜","1147000000","양천구","서울특별시 양천구 목동로163, 301호 (신정동, 이스타팰리스)","","","0226999003","08023"
"사랑나눔 재가노인복지센터","P2050","(노인) 재가노인복지시설","재가노인복지시설","자치구","정우제","1117000000","용산구","서울특별시 용산구 후암로57길 35-15, 2층 (동자동)","","","0237897890","04324"
"베스트시니어","P2068","(노인) 재가노인복지시설","재가노인복지시설","자치구","서일심","1141000000","서대문구","서울특별시 서대문구 연희로 26, 1층 101호 (창천동, 사회복지법인동방사회복지회본관)","","","0269290085","03784"
"효명데이케어센터","P2072","(노인) 재가노인복지시설","재가노인복지시설","자치구","신명임","1138000000","은평구","서울특별시 은평구 은평터널로5길 11-10, B1, B2호 (신사동, 호명펠리스)","30","","023047288","03446"
"우리들재가노인복지센터","P2073","(노인) 재가노인복지시설","재가노인복지시설","자치구","김샛별","1156000000","영등포구","서울특별시 영등포구 도신로 258, 3층 (신길동)","","","028483532","07352"
"효드림데이케어센터","P2075","(노인) 재가노인복지시설","재가노인복지시설","자치구","박혜선","1162000000","관악구","서울특별시 관악구 관악로 111, 2층 (봉천동)","30","","028821593","08833"
"가족사랑방문요양잠실센터","P2084","(노인) 재가노인복지시설","재가노인복지시설","자치구","김상래","1171000000","송파구","서울특별시 송파구 석촌호수로12길 59, 지층 (잠실동)","","","024246792","05562"
"홍제방문요양센터","P2096","(노인) 재가노인복지시설","재가노인복지시설","자치구","김선욱","1141000000","서대문구","서울특별시 서대문구 세무서2길 6, 2층 (홍제동)","","","0232164140","03630"
"가나홈시니어재가복지센터","P2099","(노인) 재가노인복지시설","재가노인복지시설","자치구","강인경","1150000000","강서구","서울특별시 강서구 가로공원로80길 74, B02호 (화곡동)","","","0263399587","07767"
"효드림노인재가복지센터","P2100","(노인) 재가노인복지시설","재가노인복지시설","자치구","최현정","1130500000","강북구","서울특별시 강북구 덕릉로42길 9, 1층 (번동)","","","029821117","01135"
"하사랑노인요양복지센터","P2106","(노인) 재가노인복지시설","재가노인복지시설","자치구","김경숙","1147000000","양천구","서울특별시 양천구 목동중앙북로8나길 14, 102호 (목동)","","","0269566252","07950"
"다온재가복지센터","P2108","(노인) 재가노인복지시설","재가노인복지시설","자치구","김형태","1129000000","성북구","서울특별시 성북구 보문로 126-1, 4층 403호 (보문동1가)","","","0263260509","02851"
"굿플러스방문요양센터","P2111","(노인) 재가노인복지시설","재가노인복지시설","자치구","윤명숙","1171000000","송파구","서울특별시 송파구 백제고분로40길 25, 303호 (석촌동)","","","024182022","05686"
"나눔과 동행복지센터","P2112","(노인) 재가노인복지시설","재가노인복지시설","자치구","이상동","1147000000","양천구","서울특별시 양천구 남부순환로70길 21, 201호 (신월동)","","","0226037787","08040"
"둥지 방문요양센터","P2114","(노인) 재가노인복지시설","재가노인복지시설","자치구","김은숙","1174000000","강동구","서울특별시 강동구 상암로 413, B03호 (상일동)","","","024298581","05284"
"(A+)성수데이케어센터","P2137","(노인) 재가노인복지시설","재가노인복지시설","자치구","서예섬","1120000000","성동구","서울특별시 성동구 성덕정길79, 2층 (성수동2가)","33","","024310191","04775"
"다니엘재가실버케어센터","P2140","(노인) 재가노인복지시설","재가노인복지시설","자치구","곽정숙","1156000000","영등포구","서울특별시 영등포구 경인로 775, 2동 301-2호 (문래동3가)","","","0234391919","07299"
"봄날 재가요양센터","P2141","(노인) 재가노인복지시설","재가노인복지시설","자치구","조미라","1150000000","강서구","서울특별시 강서구 공항대로41길 66, 153, 154호 (등촌동, 세신종합상가)","","","07075851621","07587"
"이편한 동행(노원) 재가복지센터","P2144","(노인) 재가노인복지시설","재가노인복지시설","자치구","한영조","1135000000","노원구","서울특별시 노원구 상계로23다길 4, B1층 (상계동)","","","029339201","01684"
"동산케어링 재가노인복지센터","P2184","(노인) 재가노인복지시설","재가노인복지시설","자치구","황형","1121500000","광진구","서울특별시 광진구 천호대로102길 9, 3층 301호 (군자동)","","","024467473","04994"
"다나을방문요양센터","P2200","(노인) 재가노인복지시설","재가노인복지시설","자치구","육은주","1129000000","성북구","서울특별시 성북구 동소문로34길 24, 비상가동 207호 (돈암동)","","","0263966060","02807"
"물빛데이케어센터","P2201","(노인) 재가노인복지시설","재가노인복지시설","자치구","이승연","1138000000","은평구","서울특별시 은평구 수색로256, 2동 (수색동)","22","","0231528200","03502"
"129재가복지/방문요양센터","P2217","(노인) 재가노인복지시설","재가노인복지시설","자치구","김정희","1123000000","동대문구","서울특별시 동대문구 답십리로48길 64, 1층 (답십리동)","","","0222490129","02615"
"주식회사 정다운방문요양센터","P2246","(노인) 재가노인복지시설","재가노인복지시설","자치구","신태현","1132000000","도봉구","서울특별시 도봉구 해등로17길 36, 201호 (쌍문동, happy house)","","","029039987","01432"
"봉춘재가복지센터","P2247","(노인) 재가노인복지시설","재가노인복지시설","자치구","강명희","1129000000","성북구","서울특별시 성북구 종암로 98-16, 1층 (종암동)","","","029237555","02797"
"늘섬김 재가복지센터","P2249","(노인) 재가노인복지시설","재가노인복지시설","자치구","임성진","1123000000","동대문구","서울특별시 동대문구 약령서길74, 가동 1층 (제기동)","","","029594154","02569"
"호은방문요양센터","P2261","(노인) 재가노인복지시설","재가노인복지시설","자치구","정선용","1141000000","서대문구","서울특별시 서대문구 거북골로 174-2, 지층 (북가좌동)","","","023030101","03691"
"파랑새마을재가복지센터","P2272","(노인) 재가노인복지시설","재가노인복지시설","자치구","김종범","1138000000","은평구","서울특별시 은평구 서오릉로21길 3, 지층 1호 (구산동)","","","023721816","03425"
"참사랑데이케어센터","P2283","(노인) 재가노인복지시설","재가노인복지시설","자치구","임을란","1159000000","동작구","서울특별시 동작구 등용로14길 71, 2층 (노량진동)","33","","028127771","06927"
"가연재가복지센터","P2288","(노인) 재가노인복지시설","재가노인복지시설","자치구","안경진","1156000000","영등포구","서울특별시 영등포구 대림로31길 40, 상가동 202호 (대림동)","","","028350305","07411"
"가희재가노인복지센터","P2295","(노인) 재가노인복지시설","재가노인복지시설","자치구","조병칠","1138000000","은평구","서울특별시 은평구 갈현로33길 19 (갈현동)","","","023527640","03321"
